,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,price_level
29,9.0,OPERATIONAL,"Falkenstrasse 19 - 21, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103596016892253456083"">Martin Sand</a>'], 'photo_reference': 'Aap_uEBxTQ_hritkndT9bRDn357jc-Z2Y9ll0w7a4c3oi11_SJdYFKsYjdNb5dYc4SwZxw_ys4rfpBVgHArPCo5PApAQ2n67dVhjjtih8wExvwOnZ93DqlSURNvINF2cLXZpZCInep_Mf0lr5pmq8Y37gzysim45TtULiT71CpFvuuLOPzlw', 'width': 2268}]",ChIJe6LeMFOnmkcRw2FC6oADh-Q,4.2,ChIJe6LeMFOnmkcRw2FC6oADh-Q,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",402,47.36543959999999,8.547797899999999,47.36667517989272,8.549208329892721,47.36397552010727,8.546508670107277,True,9G8X+54 Zürich,8FVC9G8X+54,,
31,11.0,OPERATIONAL,"Winterthurerstrasse 2/4, 8006 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103529199517688687431"">Benjamin Ricchiuto</a>'], 'photo_reference': 'Aap_uEBLEedb0JIWt3jYQtN9xtbzQ8Loin1vvu5QN2UGCGZ2d63a9gF-ioFdLgYQTlmpWm4dPS5IOV-BAvfviTljYexUVXSDAKxYDen1f1C5ddyBkMXBB2buldi-BWzzhOYCAj3Jg8hOAcxAD-ngbnDUVILAGyqK0WGzM6-FluM_Had3fkSu', 'width': 1920}]",ChIJazOmhZ-gmkcRAKhgefA24EM,4.2,ChIJazOmhZ-gmkcRAKhgefA24EM,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",481,47.3860603,8.548691,47.38737157989272,8.549926579892722,47.38467192010727,8.547226920107278,True,9GPX+CF Zürich,8FVC9GPX+CF,,
32,12.0,OPERATIONAL,"Altstetterstrasse 145, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Migros Take Away,,ChIJcRmrZcgLkEcRMoDp4n8v6ZE,2.3,ChIJcRmrZcgLkEcRMoDp4n8v6ZE,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3,47.3884037,8.4871042,47.38972137989272,8.48828467989272,47.38702172010727,8.485585020107276,True,9FQP+9R Zürich,8FVC9FQP+9R,,
35,15.0,OPERATIONAL,"Kreuzpl. 20, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100206032825952866684"">Jovo Savic</a>'], 'photo_reference': 'Aap_uEDXH7DDl5HugRhATPLOb24ZJWFYeSUEOa3n2nOoxIo4a64hdkaYgFwMYNyzmoBnfu1Jt_PQWE_sR5NJ7we_mp7oOd9HmEmCmM_cROKEAz_ir68j7ZQpQSGif9wJT0k2H6HPRXOl_K7cgyVAEIg1VeXj_QTK-KtUjsr9M6_Cf5yK2kVk', 'width': 4032}]",ChIJrZtsEZD8jkcRZSrPkC9Ynh8,4.3,ChIJrZtsEZD8jkcRZSrPkC9Ynh8,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",293,47.3645091,8.5537771,47.36585892989272,8.555126929892722,47.36315927010728,8.552427270107279,True,9H73+RG Zürich,8FVC9H73+RG,,
36,16.0,OPERATIONAL,"Seefeldstrasse 111/113, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103541268436778144207"">Ksenia Markainesk</a>'], 'photo_reference': 'Aap_uEBDA_uFks0G0yJqhAkv3ItfYPDnqCLP0vp3oU88SpQHXU_4U9D_QchMp9q94-Vjh-FLk8vHIdSdwPisooq5oQOA8RTWSybdGQA7bfVTvf8GSa63pVKMz0d6VfdYf2anq3DrmJon-oIAoicgApVrugC4WjbzraCmE87GV2mliU0h2lLo', 'width': 4128}]",ChIJs2st406nmkcRAbmB1ZVvu5Y,4.2,ChIJs2st406nmkcRAbmB1ZVvu5Y,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",153,47.358365,8.5541587,47.35966897989272,8.55540982989272,47.35696932010728,8.552710170107277,True,9H53+8M Zürich,8FVC9H53+8M,,
38,18.0,OPERATIONAL,"Einkaufszentrum Neumarkt, Hofwiesenstrasse 350, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108528686425089221553"">Ursula</a>'], 'photo_reference': 'Aap_uECy4DgRvHbtGvrgxDha80tLvykloJcS90swX2Y8sxszjDDep9bIhwEQr7CNXKP_XhwwASydgv44IGTqfak2Ytc9Jvdink86pTm64MpE0uf-7zvEOAsssay2sY8NABXlqLQWpSsGUJZwFY7fhoO5Ctqh4wGPvUP7C_ulvU9K2n8TddwZ', 'width': 4032}]",ChIJsbyGDYYKkEcReDOVUIRlDJI,4.3,ChIJsbyGDYYKkEcReDOVUIRlDJI,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",517,47.4106139,8.5428078,47.41201337989273,8.544096829892721,47.40931372010728,8.541397170107278,True,CG6V+64 Zürich,8FVCCG6V+64,,
40,0.0,OPERATIONAL,"Zürcherstrasse 8, 8142 Uitikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106169041502378820101"">Marco _ m.m</a>'], 'photo_reference': 'Aap_uEDMhlfyT_GArGsjDlymD9em9Z2vd2w2_gSH5eZwUsq_LgkHcdpPDgVct-T1SwoRYQQEyuRsB6NwewX5g3nNeCediDsgcCRQfK3zz4-6nvh1_a22HtEoVL4s5ZxzHZDzpt5LO_Exik7cBvQesJoGedRqL4-3lCT1ptgEpwh8QjrPjvod', 'width': 4032}]",ChIJCUfywF4JkEcRk_49-0QlaqM,4.2,ChIJCUfywF4JkEcRk_49-0QlaqM,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",172,47.3682522,8.4626801,47.36954592989272,8.463982879892722,47.36684627010728,8.461283220107278,True,9F97+83 Uitikon,8FVC9F97+83,,
41,1.0,OPERATIONAL,"Toblerstrasse 73, 8044 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101441718392895089896"">D.J. A.</a>'], 'photo_reference': 'Aap_uEDuGPIoR1y6hF5vpeRlH5dNwzuxQknFHOtJZkZCjW0vLVlBlYB0B1XO44kyezVlgXinSbwVEpajIkccmuPcgCmfNzZCagAR84SQ1DpRfl_Fulny5XZQhB18HrHzRwpXMlGHwYoFvfPO9X9k3uWOzxVq8Y5vtrF9tygqE0KqdokYuHxC', 'width': 3264}]",ChIJzwvLd7ugmkcR0PWkijPdm54,3.9,ChIJzwvLd7ugmkcR0PWkijPdm54,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",118,47.379307,8.559392299999999,47.38069372989273,8.56086317989272,47.37799407010728,8.558163520107277,True,9HH5+PQ Zürich,8FVC9HH5+PQ,,
42,2.0,OPERATIONAL,"Etzelstrasse 3, 8038 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110437670552395218461"">shih joe</a>'], 'photo_reference': 'Aap_uECbfNBmBlqwFeRqw2ZDUBhPAxvfk3i06Bi4WOh4AuO8akPYqaDIz-KvuW5Ed3RdJctJl9BPi4vaSgmVp_bK7_iGjbzjDAEOYgy7dDocpSc4qB1Z0yoLd_yTIjWptbyN2oJKgviaIFtUflY-B9tHRn5m1T0WteS02PrtNMTG_AmkCKZA', 'width': 4608}]",ChIJA0Pf5N4JkEcRD2eKbftCaxc,4.3,ChIJA0Pf5N4JkEcRD2eKbftCaxc,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",587,47.34472220000001,8.53,47.34602447989273,8.531280779892723,47.34332482010728,8.52858112010728,True,8GVJ+V2 Zürich,8FVC8GVJ+V2,,
43,3.0,OPERATIONAL,"Limmatstrasse 152, 8031 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Migusto - die Kochplattform der Migros,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114984994853737381065"">Migusto</a>'], 'photo_reference': 'Aap_uEBAAOgL6G6xem5gqIL3zFhF73RwghQ0Q8gqDOCMm0QLVOdhFwbRjMlKi8HiI10uDOHh-D_xZCuBemCieUYuHYIb2tGMJAgyUiKNJCwV2eDGFSSVbIGPZcL4BEDO2IRp-smGWzutL9zWFzBs1K7wfFX968SOxUIrCSbHkW8lgdkAdLdo', 'width': 1600}]",ChIJISgOWhUKkEcRjrG05hbpja4,4.0,ChIJISgOWhUKkEcRjrG05hbpja4,"['food', 'point_of_interest', 'establishment']",3,47.3857134,8.532194,47.38672852989272,8.53356867989272,47.38402887010728,8.530869020107277,True,9GPJ+7V Zürich,8FVC9GPJ+7V,,
44,4.0,OPERATIONAL,"Leimbachstrasse 23, 8041 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111994936178984686730"">Cedric Meury</a>'], 'photo_reference': 'Aap_uEDS-83dKGeRtB3heZas8tHztYTnoaDOdqi5dKkNFO94bBYJr69FN9tY6uBp9TIp1lJBImnxMIXzZFTggxx4DgzOp0gQltUGqbqsBTdddxkwlu0p_5RypBwKEzdazEVLVb6ZDmWV36qXZDJ-OEIm5X9hnOh62WJzc4b4dyR_uKp3haeo', 'width': 1920}]",ChIJ6cfaKs4JkEcRgtb1q4szNRU,4.1,ChIJ6cfaKs4JkEcRgtb1q4szNRU,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",223,47.33603830000001,8.518926,47.33724247989272,8.520097029892721,47.33454282010728,8.517397370107277,True,8GP9+CH Zürich,8FVC8GP9+CH,,
46,6.0,OPERATIONAL,"Im Zentrum 2, 8102 Oberengstringen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100383829921079464066"">Colin Schneider</a>'], 'photo_reference': 'Aap_uEBD4tRYVO6BT9WqXBOK6WnCSFtryV4lCSS6DQGAPVWKpvQyrulg9YhqiDGHeR0DpIJ7qnjGq_3okeDT-1qXx5VHqNwN8ahMaNlH-J8qWEuW_KgnkW8YVBUgdKl3wtCqZmJO9Ea0gkeC9dPdbg5uD9cKJC3__2roqn-iPa7orpQ0XHXW', 'width': 1920}]",ChIJc-rMuIMLkEcRLdI7PqxaPUk,4.1,ChIJc-rMuIMLkEcRLdI7PqxaPUk,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",192,47.40861109999999,8.4633333,47.41011627989271,8.46451247989272,47.40741662010727,8.461812820107276,True,CF57+C8 Oberengstringen,8FVCCF57+C8,,
47,7.0,OPERATIONAL,"Jonas-Furrer-Strasse 21, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100313672413410545630"">Eveline Disch</a>'], 'photo_reference': 'Aap_uEBs2-4UIoWdaXExvtTFkBiH4D20lZ3zDe5KhXIAuQLsB7N4GPmYPr0W0ul8V_IwZxg276pMUnt46u_DPHoueX261cSIdHQtpc3O1c0ZcRg_FRENjmSQUxIVdm8g1EEjUtsxo5q5We51AEjVba0mMqnTBTGlK-0XC5-NMPIgmQOUxtDK', 'width': 3648}]",ChIJX0YjkOIKkEcRZDzIE1DlaOU,4.2,ChIJX0YjkOIKkEcRZDzIE1DlaOU,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",793,47.4200611,8.5085111,47.42138647989272,8.50997972989272,47.41868682010728,8.507280070107276,True,CGC5+2C Zürich,8FVCCGC5+2C,,
48,8.0,OPERATIONAL,"Wiesenstrasse 15, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ausgleichskasse der Migros Betriebe,,ChIJVVVVVUgKkEcRtcFbrPcMSTI,1.0,ChIJVVVVVUgKkEcRtcFbrPcMSTI,"['point_of_interest', 'establishment']",1,47.3912899,8.508289099999999,47.39248077989273,8.50993502989272,47.38978112010728,8.507235370107276,,,,,
49,9.0,OPERATIONAL,"Güterstrasse 5, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111596905317379399287"">Urs F</a>'], 'photo_reference': 'Aap_uEABHh-ZyeyFTcfWcFNJWuFwWyIzc2ZbAyCQq_PDrauFCJnbrgtNdzVmMS7XRAJzFrPoV2XA9Y8-6okI-vkZGViPN1x5P2o5sraS0pi3BZMVIlZs7X6Pbv5XEdoWS7GrSM9QxK_iKFYBKcuc6Y0JNposthO1umHjqWKZn41PHtDtl0xh', 'width': 5312}]",ChIJBXdqqnYMkEcRKZWiLP4YA8U,4.2,ChIJBXdqqnYMkEcRKZWiLP4YA8U,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",192,47.3983518,8.447123,47.39957877989273,8.448429379892723,47.39687912010729,8.445729720107279,True,9CXW+8R Schlieren,8FVC9CXW+8R,,
50,10.0,OPERATIONAL,"Limmatstrasse 270, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Migros Museum für Gegenwartskunst,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111887217370635378600"">Migros Museum für Gegenwartskunst</a>'], 'photo_reference': 'Aap_uEBaPcq0Fpsp7F3yWAPdxFJsKmdzaWiS9GezkJaMEVeqOz4x_BPq2X2--ZHxSavcJMGB-_BLZQpOBni-3DScwKr7zU-XvqhuhOkefW3psaK5-aP7p9YdKvFZzswu-htbFgyypPr08CzoIxuUHEi2NSqNGuv05MxhsJJD1Eo3LYfK-oqR', 'width': 1500}]",ChIJK8Ni7moKkEcRTqzHs_nJYu0,4.0,ChIJK8Ni7moKkEcRTqzHs_nJYu0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",164,47.3892851,8.5248797,47.39012492989272,8.527180999999999,47.38742527010728,8.5241126,True,9GQF+PX Zürich,8FVC9GQF+PX,,
52,12.0,OPERATIONAL,"Forchstrasse 260, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114214858314966889915"">Kyle Schroeckenthaler</a>'], 'photo_reference': 'Aap_uECqw9va76JKmJR68-fOkfl2P25Lh5s-K2KMd27PawAXkv47DAYvmhFCiQsmXezsua2uqwW2_Yvuxn0mBKDQoS9mJ-0P0g0wRkBiLg99MPiJbKtYb6MpdHUTiCzl9lyMzm13CgkUL24eHVEuE9AWrmJSjOLDLikK6QUyT6FMBvjZxVAy', 'width': 1080}]",ChIJvSPwpTGnmkcRfQMgzGhOoYI,4.1,ChIJvSPwpTGnmkcRfQMgzGhOoYI,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",212,47.3576042,8.5716275,47.35891442989272,8.572991479892721,47.35621477010728,8.570291820107277,True,9H5C+2M Zürich,8FVC9H5C+2M,,
53,13.0,OPERATIONAL,"Winterthurerstrasse 524, 8051 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109483997556381429641"">Michael Schmid</a>'], 'photo_reference': 'Aap_uEB9felK8bx-iXXqft9K4O2s9CpRLm48_XWE50zdDh9ViBmW4KKwhh8C4BUofTawT9HifxrJfZ1cvyo6Vfh6U1Y1rIuSpa11wqpdOfhCGP1l7GfN2EOxZw8WxY1duGuvU6LFIehNyiOWqOlepMZBLSrwjFmcyw-AsMTrtaLGdkhz1pyH', 'width': 4618}]",ChIJNf461GGgmkcRAkbN-OIoL8g,4.2,ChIJNf461GGgmkcRAkbN-OIoL8g,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",513,47.4039944,8.5729583,47.40534422989273,8.574308129892723,47.40264457010728,8.571608470107279,True,CH3F+H5 Zürich,8FVCCH3F+H5,,
54,14.0,OPERATIONAL,"Schaffhauserstrasse 470, 8052 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112787289266083005867"">Lorenzo Wölckner</a>'], 'photo_reference': 'Aap_uEDF9B7XQB2kJWBawauaAnIJUofq3ncCqsVMpIX6gfjU6ByWAyuKdJJCnm25Pw_p0pSP3vzXjQaIqUk6AMqHwPbm-GHkUEgYyEJw3pzuy70k8AKq3MAcYeUekBASVuwOsvry89HBc-YwwWGjfe3seZ5c83Ot8bbPa4zZ-UPAvJ4DJuGs', 'width': 1920}]",ChIJzcr5wpsKkEcR8OcT8pamnyI,4.3,ChIJzcr5wpsKkEcR8OcT8pamnyI,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",655,47.4195334,8.548326,47.42088322989272,8.54967582989272,47.41818357010727,8.546976170107277,True,CG9X+R8 Zürich,8FVCCG9X+R8,,
55,15.0,OPERATIONAL,"Thurgauerstrasse 106, 8152 Opfikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100391233362818824013"">Sourav Ray</a>'], 'photo_reference': 'Aap_uEBHmJeoZFTg3KUzslbGHrv4D1g4nISCfLjkMgXqMOabmKJ-cna83HhShgbsZA7tWY23ak3wvpp4WwrhgbgBYr1qoG13NxoLKkBhSqOwTUQfZGJPuu8g2boZCMyIqCRAEb0rgDmRK45CXpbTC-Hcu-XqJvzlN1LpDsvl62oD6Q0dKVOS', 'width': 3968}]",ChIJDzSxlnWgmkcRkuKcKvoGFB8,4.2,ChIJDzSxlnWgmkcRkuKcKvoGFB8,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",383,47.4210946,8.5577823,47.42250337989272,8.558951729892723,47.41980372010728,8.556252070107279,True,CHC5+C4 Opfikon,8FVCCHC5+C4,,
57,17.0,OPERATIONAL,"Rietbachstrasse 14, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116602042112658219893"">Red Nibener</a>'], 'photo_reference': 'Aap_uECwZ0MBw4Oh_2tQ3a4b_aH9maVm7nAcEYywkuG7bRg78BN146ptSMMBq-egw83ZygY5qLKY2FESVb5-1Lkhp7v8ia6Y4Jyj-oVp6fAvX_rLLMqXnizhbVaaA_T9UGYBPg9-k1UsuYzr2-5IljZMt51yKN4diFLiSECcxr2ZNBfWhACZ', 'width': 3968}]",ChIJ1UHhhy0NkEcRLpBuuvXgtDc,4.4,ChIJ1UHhhy0NkEcRLpBuuvXgtDc,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",380,47.4004418,8.4350087,47.40167707989272,8.436355579892721,47.39897742010728,8.433655920107277,True,CC2P+52 Schlieren,8FVCCC2P+52,,
58,18.0,OPERATIONAL,"Badenerstrasse 57, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 4285, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115630324333030957584"">Ralison Dias</a>'], 'photo_reference': 'Aap_uEDY8YoTHUfIqyNQKZH8XhAV0NcdC6SelutVO3E7RM96bd6lhSt_E3xxor2araLQFItTEsMuTeKAqk9C-IhEIxc_HCb3VWqeKU8mgAQWFZ-zsQRzxhqB0jQke2E1_-3JHgT2ZfsfWxs5jP6r_s6bU07gZmY9E3zo7XycgwcL7GZFI9Bo', 'width': 2606}]",ChIJnTSJA20MkEcRmkLVGiV0lqg,4.1,ChIJnTSJA20MkEcRmkLVGiV0lqg,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",251,47.3961273,8.4377924,47.39733657989272,8.439151979892722,47.39463692010727,8.436452320107279,True,9CWQ+F4 Schlieren,8FVC9CWQ+F4,,
59,19.0,OPERATIONAL,"Pfingstweidstrasse 101 Betriebszentrale Herdern, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deli Factory - Lebensmittelproduktion der Migros Zürich,"[{'height': 1666, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110923792431888137437"">A Google User</a>'], 'photo_reference': 'Aap_uEBe-6JkRYoBTU-2nEisKgcR6MbVC-CyUqmy2aO52A1y2ZcjN_Z63Mudm5Rze5HNoOXJPmHiPYxgMC41JLJJXVhuo2aOkJ7kE9UD8hTNVUYQeEUYqy9yxF7dvIcIuIcQRRbzxjdwuw7N6ytSoliflXMBAEkaYDTkyhB0G_Ji2uwJBiF6', 'width': 2276}]",ChIJtYZdJNgLkEcROZt6VPJVXZQ,0.0,ChIJtYZdJNgLkEcROZt6VPJVXZQ,"['food', 'point_of_interest', 'establishment']",0,47.3902727,8.507417499999999,47.39164962989272,8.508784729892723,47.38894997010728,8.506085070107279,True,9GR4+4X Zürich,8FVC9GR4+4X,,
1,1.0,OPERATIONAL,"Baslerstrasse 50, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112665430431628815107"">Paolo Missoni</a>'], 'photo_reference': 'Aap_uEA294podA06x9FeMCiLHgmW0MDhWSeHtbyASZqkxOi_m4KlEA4NzwXPAcAnQj9aWhCxZuTbatTdrCurCY29HPLIIjlzhSWG_O8MQWNUhFcwoL03yDk6BaOIVBAXsjotmoJrD8jAvK82F5_PD3Vrrn4auNhgq0fBjT71SjCLAnxch70e', 'width': 4741}]",ChIJ7cqQxDQKkEcRmROfYcw7PUU,4.0,ChIJ7cqQxDQKkEcRmROfYcw7PUU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33,47.38579319999999,8.499642300000001,47.38779982989271,8.50033082989272,47.38510017010727,8.497631170107276,True,9FPX+8V Zürich,8FVC9FPX+8V,,
3,3.0,OPERATIONAL,"Sihlhallenstrasse 5/7, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100150918082442201346"">Maximilian R.</a>'], 'photo_reference': 'Aap_uEB8wH-9ROhiZkMqx4Gi4L1B7jjBGtxHYWKfu7wCdKAVYiyfGdXDmPavxbu0eegyfv0l_VOfj4KBbYPkAYwDjRZ6CPwok1OWLnnanG5jrKCaYsi4bdVbzUMMG4Q4RU-AH34PohMjG7jbQJjLSRJnJ4WBiYclxSzb6Yw2-Jp8GkkP2OAK', 'width': 2322}]",ChIJCQIM2xAKkEcRH42C4KMFF28,4.0,ChIJCQIM2xAKkEcRH42C4KMFF28,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",122,47.379543,8.527069,47.38092392989272,8.528470129892723,47.37822427010728,8.525770470107279,True,9GHG+RR Zürich,8FVC9GHG+RR,,
